id,language,text,Task1
4599,en,why this big fat ass ugly ass bitch like me  she need to UNLIKE me i love dick tf,sexist
4600,en,This ignorant bitch   should know How many women did she destroy to protect that predator husband ,sexist
4601,en,  They are nice You mean mean whore,sexist
4602,en,    Girl or not if I saw that Id knock the cunt out How dare you hurt a child like that Fucking sick twisted bitch,sexist
4603,en,  Uhhhhhh that s stupid LITTLE bitch ma am ,sexist
4604,en,  You a whore,sexist
4605,en,I had this girl bite my dick a lil too hard last night,sexist
4607,en,No apple I dont want an amber alert for a stupid  yr old bitch that got into a  yr old pedos car ,sexist
4608,en,    I m the big dick motherfuckin bitch hoe ,sexist
4609,en,Eric Cartman How bout we sing Kyles Mom is a stupid bitch in D Minor,sexist
4610,en,lil is beautiful gays are cute im very strong and youre stupid bitch,sexist
4611,en,Frost is a stupid bitch  ,non-sexist
4612,en,Thots be like OMG shes such a slut   didnt you fuck the whole football team,sexist
4613,en,    bitch if u dont hop off my dick and go do somethin with yo loud mouth ass  mothball  ,sexist
4614,en,boo seungkwan a visual hole  bitch i think the fuk not     ,non-sexist
4615,en,Bitch you stupid but you aint stupid stupid  ,non-sexist
4616,en,Then da cop decides to get in da car and try to make da girl suck his dick in da backseat for what reason Idk smh had to beat this nigga ass,sexist
4617,en,I hate this British woman of letters bitch,sexist
4619,en,I don t really appreciate some of you that participated in  Fine Women Friday   This is my personal opinion though  your Granny a hoe,sexist
4620,en,Happy st Birthday to my Slut you already know what we on  ,non-sexist
4621,en,Imagine getting your ass dragged by Kali Uchis bc you were being a rude ass bitch,sexist
4622,en,Wheres this bitch Gloria Steinem in all this abuse against women ,sexist
4623,en,your girlfriend a major snorter but that bitch aint worth a quarter ,sexist
4624,en,Your girl is a hoe she fucked all my bros,sexist
4625,en,    Omg he gave her his number and she didnt say no what a cunt The girl is the cunt for giving it to some random fucktard,sexist
4626,en,Lmao   went off on the whore groupie hoe in Scott s bathroom Yes bitch,sexist
4627,en,You re in the middle of being a woman or being a bitch,sexist
4628,en,This bitch for real said youre not a woman without boobs,sexist
4629,en,Went to   stupid bitch put one in upside down one side ways     well spent   ,sexist
4630,en,I hate coming to the city people real life know my car like pussy study yo bitch car ,sexist
4631,en,i use to get sky at my dads house but his whore girlfriend never use to let me watch it,sexist
4632,en,even my dreams cock block me like i killed and save this bitch  times just to die and start again bitch this aint mario smd,sexist
4633,en,  Dirty smelly cunt slut whores Hope your old man rots in a cell,sexist
4634,en,Getting her pussy and ass ate at the same time  now thats goals bitch,sexist
4635,en,lol chop her head off and rape the bitch ,sexist
4636,en,disgusting little fuck bitch the only good thing about ur boring ass moview are the women in it you owe everything to women so shut UP ,sexist
4637,en,This pussy mine girl tell me you like Daddy dick  FIRST OF ALL WRONG HOLE FOO,sexist
4638,en,Her hairy old cunt gets drilled by stiff dick ,sexist
4639,en,  I moan as I watch your perfect blue pussy descend upon my big dick,sexist
4640,en,      Suck my dick you stupid bitch,sexist
4641,en,  Women are ridiculous lmao like bitch I m   I m sorry your crush went for a shorty ,sexist
4642,en,  I love your ass bitch ,sexist
4643,en,  go rape your whore of a mother,sexist
4645,en,Girls hear you say  fuckkk  during sex and think her pussy fire First of all hoe I m really just feeling bad for cheating on my girl,sexist
4646,en,  Bitch fuck you too then that s why I hope all your teeth fall out whore,sexist
4647,en,  then why tho u damn stupid hoe ,sexist
4648,en,Why is it whenever I talk to girls they just cut off communication with me for no reason And no explanation O yea I know cuz  ,sexist
4649,en,Why do women have periods Because they deserve them,sexist
4650,en,What takes up  parking spaces  women drivers,sexist
4651,en,Who makes the sandwiches at a feminist rally,sexist
4652,en,Why did God invent the yeast infection So women know what its like living with an irritating cunt,sexist
4653,en,God doesnt hate gays hes just mad they found a loop hole in dealing with women,sexist
4654,en,Why is a female like a laxative They both irritate the shit out of you,sexist
4655,en,Why arent women marching on the streets demanding the   for all women Men know the answer Women are lazy ,sexist
4656,en,When youre flexin on these bitches ,non-sexist
4657,en,I need some new Atl hoes for the summer Where the Atl bitches at,sexist
4658,en,Too many women confuse their hearts with their vaginas,sexist
4659,en,Strippers tryin to get me to the champagne rm is my favorite thing  bitch please youll be paying for this dick by the end of the night,sexist
4660,en,People in airport bars always wanna tell you their life stories STFU Bill IDGAF about your stupid daughter and whore wife,sexist
4661,en,If she lets you put your penis in her vagina with no strings attached have the common decency to treat her like a queen on her bday,sexist
4662,en,He cheated on you Thats nice Now go sit in the corner drink your lemonade and cry bitch,sexist
4663,en,If I put my fingers inside of you and you wont taste yourself you can bet your ass Im not tasting you either,sexist
4664,en,I hate it when waitresses call me sir Like yeah bitch thats what I wanted with my lunch A hard fuckin dick,sexist
4665,en,Bitches are always sayin its the little things until you have a a little bank account a little drinking problem or a little dick,sexist
4666,en,I treat women like fuck toys cause thats all they are to me,sexist
4667,en,Pro Tip Put all your bitches on a period tracker app so you know when to avoid they ass,sexist
4668,en,  youre too sweet ya sexy bitch ,sexist
4669,en,You dont have to worry about angles anymore These bitches out here face swapping with their friends tryna trick to ass,sexist
4670,en,Bitches be postin pics of them in the bath after droppin a bath bomb in it lookin like they shit a smurf out,sexist
4671,en,Head so sloppy had to get that bitch a bib ,sexist
4672,en,No one gives less fucks than the guy that comments check your DM ma on bitches posts,sexist
4673,en,Donald you stupid bitch Hillary you fuckin buffoon Donald think they believe we hate each other Ah fuck it lets go get a drink ,sexist
4674,en,I dont catch feelings I dont catch flights but I do catch dudes slippin and fuck their girls,sexist
4675,en,Ugly bitches always got their shit on private with a profile pic that has  filters on it,sexist
4677,en,Correct me if Im wrong but dont all you bitches wanna be mermaids How come no stink on social media for the mermaid emoji then,sexist
4678,en,THERE ARE WOMEN MAKING BURRITOS AT THE JACKSONVILLE CHIPOLTLE DO NOT EAT THERE      ,sexist
4679,en,WASNT IT GEORGE WASHINGTON WHO SAID FUCK BITCHES GET MONEY,sexist
4680,en,Feminism is cancer   is chemo Burn those bitches away,sexist
4681,en,Today my daughter got her period I guess Its time to throw her away and get a new one right LOL Fuck her stupid bitch kid I hate my ,sexist
4682,en,We cant have a woman in the White House What if she starts PMSing and drops bombs everywhere,sexist
4683,en,If a woman doesnt want you just unleash your charm Women are weak and will cave after almost nothing,sexist
4684,en,Women are beautiful to me when they are silent Why do they have to speak up and ruin things,sexist
4685,en,Its a good thing I always wear a glove on my left hand because if I EVER had to touch hands with a woman my IQ would totally drop to  Lol,sexist
4686,en,The only person with a vagina that I value is my MOTHER and even she is a dumb retard Women are oNLY good for making babies,sexist
4687,en,Im pretty sure it was Abe Lincon who said Fool me once bitch shame on you Fool me twice Im no longer a man and am now a dumb woman,sexist
4688,en,Ive never in my LIFE met a woman who was smarter then ME Maybe that has to do with their small retard brains  ,sexist
4689,en,Want to know whats really problematic  Women freaking out over nothing    ,sexist
4690,en,IS there a thing in the constituion about women shutting the hell up COME ON  ,sexist
4691,en,NEXT TIME I SEE A WOMAN IN PUBLIC TRYING TO GO ABOUT HER DAY Ill remind her that without men this society would just be a bunch of WOM,sexist
4692,en,WOW cant believe all these women riding the subway today Shouldnt these bitches be making sandwiches LOL  ,sexist
4693,en,The last time I saw a woman of value was at the strip club and she was worth  LOL,sexist
4694,en,These feminists are just toougly sluts who want attention,sexist
4695,en,The more WOMEN in the workplace means LESS WOMEN IN THE KITCHEN Like and retweet if you see this as a big problem    ,sexist
4696,en,I have never once met a woman whose mouth wasnt totally full of BULLSHIT Stupid bitches,sexist
4697,en,The Olympics was fun except for the fact that I would never watch a woman play sports,sexist
4698,en,I am PROUD to be an   If stupid feminists can complain I should be able to complain just as loud Its only fair,sexist
4699,en,Women want to be equal so now they dont shave their legs Gross,sexist
4700,en,    is this to do with crazy bitch Hillary or no,sexist
4701,en,  YOU FVCKING CUNT BITCH APOLOGIZE      ,sexist
4702,en,  dont u have anything better to do u cunt bitch,sexist
4703,en,  fuck you you racist bitch and cunt piece of shit glad we know now where your entire family stands on social issues,sexist
